getID,getDtDef,getIsFirstClassConcept,getIsSpecialCase,getMsItemKindString,getInheritedDtDef,getInheritedMsItemKindString(),
3400,principal-voice,true,false,xs:element,principal-voice,xs:complexType,
3403,accordion-registration,true,false,xs:element,accordion-registration,xs:complexType,
3406,percussion,true,false,xs:element,percussion,xs:complexType,
3410,other-direction,true,false,xs:element,other-direction,xs:complexType,
3441,frame-strings,true,false,xs:element,xs:positiveInteger,xs:simpleType,
3446,frame-frets,true,false,xs:element,xs:positiveInteger,xs:simpleType,
3451,first-fret,true,false,xs:element,first-fret,xs:complexType,
3455,frame-note,true,false,xs:element,frame-note,xs:complexType,
3481,string,true,false,xs:element,string,xs:restriction,
3484,fret,true,false,xs:element,fret,xs:complexType,
3487,fingering,true,false,xs:element,fingering,xs:complexType,
3491,barre,true,false,xs:element,barre,xs:complexType,
3500,feature,true,false,xs:element,feature,xs:complexType,
3524,frame,true,false,xs:element,frame,xs:complexType,
3528,offset,true,false,xs:element,offset,xs:complexType,
3554,pedal-tuning,true,false,xs:element,pedal-tuning,xs:complexType,
3621,per-minute,true,false,xs:element,per-minute,xs:complexType,
3627,metronome-note,true,false,xs:element,metronome-note,xs:complexType,
3633,metronome-relation,true,false,xs:element,xs:string,xs:simpleType,
3638,metronome-note,true,false,xs:element,metronome-note,xs:complexType,
3665,metronome-type,true,false,xs:element,note-type-value,xs:simpleType,
3670,metronome-dot,true,false,xs:element,empty,xs:complexType,
3677,metronome-beam,true,false,xs:element,metronome-beam,xs:complexType,
3682,metronome-tuplet,true,false,xs:element,metronome-tuplet,xs:complexType,
3764,pedal-step,true,false,xs:element,step,xs:simpleType,
3769,pedal-alter,true,false,xs:element,semitones,xs:simpleType,
3788,glass,true,false,xs:element,glass,xs:simpleType,
3791,metal,true,false,xs:element,metal,xs:simpleType,
3794,wood,true,false,xs:element,wood,xs:simpleType,
3797,pitched,true,false,xs:element,pitched,xs:simpleType,
3800,membrane,true,false,xs:element,membrane,xs:simpleType,
3803,effect,true,false,xs:element,effect,xs:simpleType,
3806,timpani,true,false,xs:element,empty,xs:complexType,
3809,beater,true,false,xs:element,beater,xs:complexType,
3812,stick,true,false,xs:element,stick,xs:complexType,
3815,stick-location,true,false,xs:element,stick-location,xs:simpleType,
3818,other-percussion,true,false,xs:element,xs:string,xs:simpleType,
3849,measure-layout,true,false,xs:element,measure-layout,xs:complexType,
3853,measure-numbering,true,false,xs:element,measure-numbering,xs:complexType,
3857,part-name-display,true,false,xs:element,name-display,xs:complexType,
3861,part-abbreviation-display,true,false,xs:element,name-display,xs:complexType,
3872,root-step,true,false,xs:element,root-step,xs:complexType,
3875,root-alter,true,false,xs:element,root-alter,xs:complexType,
3910,accord,true,false,xs:element,accord,xs:complexType,
3922,midi-device,true,false,xs:element,midi-device,xs:complexType,
3926,midi-instrument,true,false,xs:element,midi-instrument,xs:complexType,
3930,play,true,false,xs:element,play,xs:complexType,
3934,offset,true,false,xs:element,offset,xs:complexType,
3994,stick-type,true,false,xs:element,stick-type,xs:simpleType,
3997,stick-material,true,false,xs:element,stick-material,xs:simpleType,
4045,encoding-date,true,false,xs:element,yyyy-mm-dd,xs:simpleType,
4048,encoder,true,false,xs:element,typed-text,xs:complexType,
4051,software,true,false,xs:element,xs:string,xs:simpleType,
4054,encoding-description,true,false,xs:element,xs:string,xs:simpleType,
4057,supports,true,false,xs:element,supports,xs:complexType,
4065,creator,true,false,xs:element,typed-text,xs:complexType,
4072,rights,true,false,xs:element,typed-text,xs:complexType,
4079,encoding,true,false,xs:element,encoding,xs:complexType,
4083,source,true,false,xs:element,xs:string,xs:simpleType,
4089,relation,true,false,xs:element,typed-text,xs:complexType,
4096,miscellaneous,true,false,xs:element,miscellaneous,xs:complexType,
4105,miscellaneous-field,true,false,xs:element,miscellaneous-field,xs:complexType,
4144,line-width,true,false,xs:element,line-width,xs:complexType,
4149,note-size,true,false,xs:element,note-size,xs:complexType,
4154,distance,true,false,xs:element,distance,xs:complexType,
4159,other-appearance,true,false,xs:element,other-appearance,xs:complexType,
4191,measure-distance,true,false,xs:element,tenths,xs:simpleType,
4226,page-height,true,false,xs:element,tenths,xs:simpleType,
4229,page-width,true,false,xs:element,tenths,xs:simpleType,
